,favorite_count,full_text,tweet_id,retweet_count
1997-09-02 15:22:55.632977920,7151,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",873213775632977920,1576
1997-09-06 21:11:23.840344065,23929,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n",873580283840344064,3913
1997-09-11 21:23:16.292530176,34199,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V",874012996292530176,10329
1997-09-12 09:46:02.936811520,22383,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2",874057562936811520,3922
1997-09-15 04:13:03.580663808,25749,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,874296783580663808,4075
1997-09-19 14:41:37.055178752,27492,Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly https://t.co/lZhtizkURD,874680097055178752,4603
1997-09-23 13:26:51.251597312,25160,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW,875021211251597312,4670
1997-09-24 10:33:12.612077568,27077,You'll get your package when that precious man is done appreciating the pups. 13/10 for everyone https://t.co/PFp4MghzBW,875097192612077568,5987
1997-09-24 23:38:09.856114688,21645,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,875144289856114688,4874
1997-10-01 23:16:07.867523072,24866,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",875747767867523072,4247
1997-10-06 06:44:35.196170240,27551,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek",876120275196170240,4640
1997-10-10 11:47:33.909872640,18514,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,876484053909872640,2369
1997-10-11 02:41:06.061221889,23194,I can say with the pupmost confidence that the doggos who assisted with this search are heroic as h*ck. 14/10 for all https://t.co/8yoc1CNTsu,876537666061221888,4576
1997-10-14 14:08:40.628539392,20408,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,876838120628539392,3303
1997-10-18 19:10:37.425926144,26765,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,877201837425926144,5516
1997-10-20 03:07:01.321428993,27014,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc",877316821321428992,5111
1997-10-22 21:37:26.731214848,22424,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,877556246731214848,3764
1997-10-24 23:41:12.329191424,78718,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,877736472329191424,18848
1997-10-28 16:53:33.040115712,41468,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,878057613040115712,6734
1997-10-31 07:05:11.006478336,7648,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6",878281511006478336,1271
1997-11-04 00:51:47.211726852,29859,Martha is stunning how h*ckin dare you. 13/10 https://t.co/9uABQXgjwa,878604707211726848,7109
1997-11-06 00:28:13.423087618,19147,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,878776093423087616,4077
1997-11-08 16:57:09.531029506,18729,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,879008229531029504,2663
1997-11-09 04:45:49.262655488,22253,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,879050749262655488,4653
1997-11-12 23:14:52.567855104,16546,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,879376492567855104,3075
1997-11-13 10:10:18.425184262,104401,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,879415818425184256,43606
1997-11-14 07:20:40.517615616,23098,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,879492040517615616,3141
1997-11-16 09:58:39.642796034,308,@RealKentMurphy 14/10 confirmed,879674319642796032,10
1997-11-18 14:14:24.715927552,22022,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,879862464715927552,3448
1997-11-21 07:03:02.870896641,27261,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,880095782870896640,4295
1997-11-22 17:52:07.280381952,26685,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,880221127280381952,4157
1997-11-25 13:50:32.366813184,28134,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,880465832366813184,6183
1997-11-30 06:47:28.815771648,20979,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,880872448815771648,3759
1997-12-01 00:22:42.899988482,16775,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,880935762899988480,2744
1997-12-04 20:47:24.196462592,22765,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,881268444196462592,5093
1997-12-07 23:06:44.380872706,48747,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",881536004380872704,15706
1997-12-09 02:08:20.179243008,124,@roushfenway These are good dogs but 17/10 is an emotional impulse rating. More like 13/10s,881633300179243008,7
1997-12-09 11:23:15.344535552,49878,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,881666595344535552,10506
1997-12-12 06:03:00.714921986,23980,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,881906580714921984,3344
1997-12-13 20:44:30.035918850,28940,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",882045870035918848,4897
1997-12-16 10:28:30.199369728,44318,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,882268110199369728,11425
1997-12-20 14:14:30.321602560,27518,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,882627270321602560,5996
1997-12-22 03:51:34.511734784,27899,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,882762694511734784,4843
1997-12-24 19:34:40.364220416,23620,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,882992080364220416,3864
1997-12-26 06:30:36.046086144,36664,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E",883117836046086144,6572
1997-12-29 01:58:10.899218434,22354,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,883360690899218432,3642
1997-12-30 11:54:06.933004288,45252,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",883482846933004288,9795
1998-01-03 14:35:22.936631299,21587,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,883838122936631296,3391
1998-01-07 08:44:30.584377345,20073,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,884162670584377344,2942
1998-01-08 08:24:38.851493888,71970,OMG HE DIDN'T MEAN TO HE WAS JUST TRYING A LITTLE BARKOUR HE'S SUPER SORRY 13/10 WOULD FORGIVE IMMEDIATE https://t.co/uF3pQ8Wubj,884247878851493888,20143
1998-01-10 14:16:45.382717440,26603,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",884441805382717440,5567
1998-01-11 23:54:52.145688576,23953,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,884562892145688576,4656
1998-01-15 15:05:53.390489601,27522,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,884876753390489600,5560
1998-01-16 04:38:41.741709313,76342,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",884925521741709312,17994
1998-01-18 23:53:39.883638784,21602,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,885167619883638784,4312
1998-01-23 01:29:31.528720385,20125,I have a new hero and his name is Howard. 14/10 https://t.co/gzLHboL7Sk,885518971528720384,3702
1998-01-23 04:15:43.205470208,35459,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,885528943205470208,6328
1998-01-28 10:53:20.019947520,32183,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,885984800019947520,6685
1998-01-31 14:53:04.151887873,27577,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,886258384151887872,6184
1998-01-31 17:16:49.285017600,116,@NonWhiteHat @MayhewMayhem omg hello tanner you are a scary good boy 12/10 would pet with extreme caution,886267009285017600,4
1998-02-01 20:49:04.734445568,20875,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,886366144734445568,3146
1998-02-05 12:05:36.477933568,22101,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,886680336477933568,4393
1998-02-06 03:48:00.519319552,11878,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",886736880519319552,3228
1998-02-09 00:13:53.522544640,34636,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,886983233522544640,7642
1998-02-10 09:03:12.804085760,30116,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,887101392804085760,5868
1998-02-13 04:13:37.045368832,33192,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,887343217045368832,10238
1998-02-14 16:32:37.103951883,68056,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,887473957103951872,17875
1998-02-15 04:32:19.158093824,45581,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,887517139158093824,11480
1998-02-17 08:48:09.381826560,29731,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,887705289381826560,5301
1998-02-21 16:27:14.458587136,21439,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,888078434458587136,3440
1998-02-27 04:49:22.724278272,19536,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,888554962724278272,3491
1998-03-02 02:16:29.199671297,25185,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,888804989199671296,4224
1998-03-03 09:27:18.123831296,28675,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,888917238123831296,4419
1998-03-07 13:54:01.981685760,24875,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,889278841981685760,5286
1998-03-10 11:58:55.344209921,14889,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,889531135344209920,2208
1998-03-11 17:53:57.579907072,26759,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,889638837579907072,4472
1998-03-12 01:16:28.333682689,47403,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,889665388333682688,9887
1998-03-14 13:08:16.479866881,27387,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,889880896479866880,4893
